1900.58	-21.4	
1900.67	51.8833	
1900.75	27.3222	
1900.83	50.6722	
1900.92	158.222	
1901	26	
1901.08	-231.817	
1901.17	-44.6444	
1901.25	79.7	
1901.33	-22.3556	
1901.42	33.6778	
1901.5	-6.42778	
1901.58	0.6	
1901.67	49.8833	
1901.75	67.3222	
1901.83	-109.328	
1901.92	-73.7778	
1902	-6	
1902.08	-124.817	
1902.17	31.3556	
1902.25	-42.3	
1902.33	-14.3556	
1902.42	-95.3222	
1902.5	-63.4278	
1902.58	-25.4	
1902.67	-51.1167	
1902.75	69.3222	
1902.83	41.6722	
1902.92	42.2222	
1903	61	
1903.08	224.183	
1903.17	239.356	
1903.25	-27.3	
1903.33	24.6444	
1903.42	-77.3222	
1903.5	-14.4278	
1903.58	43.6	
1903.67	-8.11667	
1903.75	34.3222	
1903.83	32.6722	
1903.92	-30.7778	
1904	119	
1904.08	34.1833	
1904.17	-16.6444	
1904.25	101.7	
1904.33	52.6444	
1904.42	-9.32222	
1904.5	-5.42778	
1904.58	-36.4	
1904.67	9.88333	
1904.75	93.3222	
1904.83	-13.3278	
1904.92	7.22222	
1905	52	
1905.08	35.1833	
1905.17	132.356	
1905.25	-66.3	
1905.33	-1.35556	
1905.42	-36.3222	
1905.5	16.5722	
1905.58	-16.4	
1905.67	10.8833	
1905.75	-78.6778	
1905.83	-2.32778	
1905.92	76.2222	
1906	138	
1906.08	29.1833	
1906.17	-33.6444	
1906.25	51.7	
1906.33	-67.3556	
1906.42	-41.3222	
1906.5	53.5722	
1906.58	-35.4	
1906.67	-22.1167	
1906.75	116.322	
1906.83	9.67222	
1906.92	-21.7778	
1907	3	
1907.08	39.1833	
1907.17	125.356	
1907.25	39.7	
1907.33	-49.3556	
1907.42	23.6778	
1907.5	-64.4278	
1907.58	4.6	
1907.67	6.88333	
1907.75	16.3222	
1907.83	19.6722	
1907.92	46.2222	
1908	7	
1908.08	39.1833	
1908.17	40.3556	
1908.25	-87.3	
1908.33	61.6444	
1908.42	17.6778	
1908.5	-26.4278	
1908.58	-8.4	
1908.67	27.8833	
1908.75	84.3222	
1908.83	0.672222	
1908.92	64.2222	
1909	73	
1909.08	-71.8167	
1909.17	-133.644	
1909.25	-0.3	
1909.33	-43.3556	
1909.42	-69.3222	
1909.5	48.5722	
1909.58	48.6	
1909.67	-65.1167	
1909.75	114.322	
1909.83	-65.3278	
1909.92	-36.7778	
1910	112	
1910.08	203.183	
1910.17	26.3556	
1910.25	-16.3	
1910.33	7.64444	
1910.42	-17.3222	
1910.5	-40.4278	
1910.58	-46.4	
1910.67	-48.1167	
1910.75	-1.67778	
1910.83	-90.3278	
1910.92	-6.77778	
1911	-3	
1911.08	59.1833	
1911.17	-85.6444	
1911.25	-30.3	
1911.33	82.6444	
1911.42	-19.3222	
1911.5	-25.4278	
1911.58	-15.4	
1911.67	32.8833	
1911.75	-35.6778	
1911.83	24.6722	
1911.92	158.222	
1912	-89	
1912.08	-29.8167	
1912.17	106.356	
1912.25	-20.3	
1912.33	49.6444	
1912.42	-25.3222	
1912.5	-32.4278	
1912.58	-34.4	
1912.67	-98.1167	
1912.75	95.3222	
1912.83	30.6722	
1912.92	150.222	
1913	88	
1913.08	19.1833	
1913.17	165.356	
1913.25	82.7	
1913.33	28.6444	
1913.42	16.6778	
1913.5	-39.4278	
1913.58	1.6	
1913.67	-62.1167	
1913.75	23.3222	
1913.83	213.672	
1913.92	23.2222	
1914	1	
1914.08	138.183	
1914.17	68.3556	
1914.25	69.7	
1914.33	67.6444	
1914.42	27.6778	
1914.5	-21.4278	
1914.58	3.6	
1914.67	1.88333	
1914.75	33.3222	
1914.83	-14.3278	
1914.92	112.222	
1915	-7	
1915.08	57.1833	
1915.17	-119.644	
1915.25	90.7	
1915.33	-67.3556	
1915.42	-57.3222	
1915.5	-9.42778	
1915.58	-50.4	
1915.67	-85.1167	
1915.75	48.3222	
1915.83	-121.328	
1915.92	-85.7778	
1916	173	
1916.08	82.1833	
1916.17	-206.644	
1916.25	35.7	
1916.33	-10.3556	
1916.42	-57.3222	
1916.5	-6.42778	
1916.58	-18.4	
1916.67	-57.1167	
1916.75	154.322	
1916.83	0.672222	
1916.92	-95.7778	
1917	-219	
1917.08	-130.817	
1917.17	-25.6444	
1917.25	-51.3	
1917.33	-37.3556	
1917.42	16.6778	
1917.5	-37.4278	
1917.58	-12.4	
1917.67	76.8833	
1917.75	108.322	
1917.83	68.6722	
1917.92	-179.778	
1918	-115	
1918.08	171.183	
1918.17	26.3556	
1918.25	-58.3	
