1930.08	3.6666652E-03
1930.17	0.1930000
1930.25	0.6871667
1930.33	0.3783750
1930.42	0.4411667
1930.5	1.203583
1930.58	1.197708
1930.67	1.299667
1930.75	1.549375
1930.83	2.141167
1930.92	1.919750
1931	1.941167
1931.08	1.566542
1931.17	1.207333
1931.25	1.125583
1931.33	0.7150000
1931.42	0.2367500
1931.5	5.2499999E-03
1931.58	-0.3131250
1931.67	-0.6038750
1931.75	-0.6668751
1931.83	-0.6018750
1931.92	-0.4265417
1932	-0.2193334
1932.08	4.3583337E-02
1932.17	0.4449167
1932.25	0.5001251
1932.33	0.7008750
1932.42	0.5854167
1932.5	0.2077083
1932.58	-8.9750007E-02
1932.67	2.5875002E-02
1932.75	1.0749999E-02
1932.83	8.1208333E-02
1932.92	-0.1186250
1933	-0.2709167
1933.08	0.1508750
1933.17	0.1946250
1933.25	0.1936667
1933.33	-0.2933750
1933.42	-0.5236667
1933.5	-0.5617501
1933.58	-0.8795000
1933.67	-0.8390834
1933.75	-0.9021251
1933.83	-1.059958
1933.92	-0.8913334
1934	-0.4659583
1934.08	-0.4307917
1934.17	-0.5059584
1934.25	0.1855417
1934.33	0.1548750
1934.42	0.3228750
1934.5	0.1207083
1934.58	0.2136250
1934.67	0.1159583
1934.75	-0.1340833
1934.83	9.4125003E-02
1934.92	-0.2142917
1935	-0.5080417
1935.08	-0.5668750
1935.17	-0.3685000
1935.25	-0.2402500
1935.33	-0.2174167
1935.42	-0.1016250
1935.5	-0.1764583
1935.58	0.3512500
1935.67	0.2804584
1935.75	0.2941250
1935.83	0.1818750
1935.92	4.8250005E-02
1936	0.3097500
1936.08	0.3025417
1936.17	2.9625000E-02
1936.25	0.2170000
1936.33	0.1381250
1936.42	-0.2586250
1936.5	-0.1512083
1936.58	-8.2041658E-02
1936.67	9.8333359E-03
1936.75	0.4034167
1936.83	0.2052917
1936.92	0.1310000
1937	0.1172083
1937.08	0.1554583
1937.17	0.2308334
1937.25	0.4564167
1937.33	-0.1797500
1937.42	-0.3534167
1937.5	-0.2903750
1937.58	-0.4097084
1937.67	1.7625000E-02
1937.75	-0.2217083
1937.83	-0.2607500
1937.92	-0.3933333
1938	-0.4881667
1938.08	-0.4707500
1938.17	-0.4057083
1938.25	-0.3231250
1938.33	-0.4740833
1938.42	-0.8281251
1938.5	-1.143958
1938.58	-0.8866667
1938.67	-0.7235417
1938.75	-0.6121667
1938.83	-0.8842917
1938.92	-0.8051667
1939	-0.7681250
1939.08	-0.8232084
1939.17	-0.6046667
1939.25	-8.8916674E-02
1939.33	6.0333334E-02
1939.42	0.1411250
1939.5	8.7000005E-02
1939.58	0.2357917
1939.67	-5.4166716E-04
1939.75	-0.1009583
1939.83	0.2470417
1939.92	0.6147500
1940	0.9335834
1940.08	1.164458
1940.17	1.632750
1940.25	1.513167
1940.33	1.353583
1940.42	0.9368750
1940.5	0.7663333
1940.58	0.6572917
1940.67	0.5510833
1940.75	0.5604167
1940.83	0.9883750
1940.92	1.370958
1941	1.946417
1941.08	2.049917
1941.17	2.080167
1941.25	2.095625
1941.33	1.883542
1941.42	1.587375
1941.5	0.6562501
1941.58	0.4623333
1941.67	0.6121667
1941.75	0.9626251
1941.83	1.706500
1941.92	1.835417
1942	0.9143334
1942.08	0.3991667
1942.17	0.1945417
1942.25	0.2915833
1942.33	0.1094167
1942.42	-0.5429167
1942.5	-0.9152501
1942.58	-1.450417
1942.67	-1.467042
1942.75	-1.700417
1942.83	-1.704708
1942.92	-1.435208
1943	-1.313917
1943.08	-1.302083
1943.17	-0.8265833
1943.25	-0.3650833
1943.33	0.3725000
1943.42	0.3801667
1943.5	0.2681250
1943.58	1.8874999E-02
1943.67	-0.4376250
1943.75	-0.4134584
1943.83	-0.3527917
1943.92	-0.4010417
1944	-0.5440417
1944.08	0.1988333
1944.17	5.6666653E-03
1944.25	3.1125005E-02
1944.33	0.1789167
1944.42	0.3280000
1944.5	0.1750834
1944.58	6.7708336E-02
1944.67	-0.4274584
1944.75	-0.4665834
1944.83	-0.7762083
1944.92	-0.5870417
1945	-0.6265834
1945.08	-0.3135417
1945.17	-0.4321250
1945.25	-5.5083331E-02
1945.33	0.2042917
1945.42	5.8791671E-02
1945.5	-0.3722500
1945.58	-0.2225000
1945.67	-0.1917083
1945.75	-0.1660000
1945.83	-0.1162083
1945.92	4.4583336E-02
1946	-6.5458335E-02
1946.08	-0.2592917
1946.17	-0.4480000
1946.25	-0.3714167
1946.33	-0.1468333
1946.42	-0.3032500
1946.5	-0.2020000
1946.58	-1.166583
1946.67	-0.5346251
1946.75	-0.2429167
1946.83	1.2999999E-02
1946.92	-3.6041670E-02
1947	8.9333341E-02
1947.08	6.1666672E-03
1947.17	9.9500008E-02
1947.25	6.8000004E-02
1947.33	0.1443750
1947.42	0.1761250
1947.5	4.8125003E-02
1947.58	-0.2539167
1947.67	-0.4481250
1947.75	-0.4247083
1947.83	-0.3174167
1947.92	-0.1245417
1948	-0.1860000
1948.08	0.2616250
1948.17	0.4281250
1948.25	0.1349583
1948.33	0.1329167
1948.42	-3.9875001E-02
1948.5	-0.3564167
1948.58	-0.3035834
1948.67	-0.5197500
1948.75	-0.7922500
1948.83	-0.3370000
1948.92	-0.1490417
1949	-0.3777917
1949.08	0.1196250
1949.17	-0.4157500
1949.25	0.3707500
1949.33	0.2958333
1949.42	-0.4814167
1949.5	-0.8129584
1949.58	-0.6470417
1949.67	-0.9257084
1949.75	-1.084750
1949.83	-1.513708
1949.92	-1.293167
1950	-1.264958
1950.08	-1.398792
1950.17	-0.5907917
1950.25	-0.6573334
1950.33	-1.079458
1950.42	-0.5613750
1950.5	-0.4275833
1950.58	-0.3512084
1950.67	-0.9217501
1950.75	-0.6642917
1950.83	-0.6952500
1950.92	-0.4615000
1951	-0.2005417
1951.08	-0.1130000
1951.17	-8.0708340E-02
1951.25	0.1292500
1951.33	0.3492084
1951.42	0.6534584
1951.5	0.9438334
1951.58	0.9537084
1951.67	0.8770834
1951.75	0.9367084
1951.83	1.058167
1951.92	0.7833334
1952	0.6069583
1952.08	0.4378750
1952.17	0.2175417
1952.25	0.4243334
1952.33	0.1422917
1952.42	-0.2651250
1952.5	-0.4897917
1952.58	-0.2794583
1952.67	-0.1289583
1952.75	-7.4583337E-02
1952.83	-0.4577917
1952.92	-0.2292500
1953	0.1547500
1953.08	0.3727500
1953.17	0.2254584
1953.25	0.6130417
